"GAME_ID","AWAY_TEAM_ID","INN_CT","BAT_HOME_ID","OUTS_CT","BALLS_CT","STRIKES_CT","PITCH_SEQ_TX","AWAY_SCORE_CT","HOME_SCORE_CT","BAT_ID","BAT_HAND_CD","RESP_BAT_ID","RESP_BAT_HAND_CD","PIT_ID","PIT_HAND_CD","RESP_PIT_ID","RESP_PIT_HAND_CD","POS2_FLD_ID","POS3_FLD_ID","POS4_FLD_ID","POS5_FLD_ID","POS6_FLD_ID","POS7_FLD_ID","POS8_FLD_ID","POS9_FLD_ID","BASE1_RUN_ID","BASE2_RUN_ID","BASE3_RUN_ID","EVENT_TX","LEADOFF_FL","PH_FL","BAT_FLD_CD","BAT_LINEUP_ID","EVENT_CD","BAT_EVENT_FL","AB_FL","H_CD","SH_FL","SF_FL","EVENT_OUTS_CT","DP_FL","TP_FL","RBI_CT","WP_FL","PB_FL","FLD_CD","BATTEDBALL_CD","BUNT_FL","FOUL_FL","BATTEDBALL_LOC_TX","ERR_CT","ERR1_FLD_CD","ERR1_CD","ERR2_FLD_CD","ERR2_CD","ERR3_FLD_CD","ERR3_CD","BAT_DEST_ID","RUN1_DEST_ID","RUN2_DEST_ID","RUN3_DEST_ID","BAT_PLAY_TX","RUN1_PLAY_TX","RUN2_PLAY_TX","RUN3_PLAY_TX","RUN1_SB_FL","RUN2_SB_FL","RUN3_SB_FL","RUN1_CS_FL","RUN2_CS_FL","RUN3_CS_FL","RUN1_PK_FL","RUN2_PK_FL","RUN3_PK_FL","RUN1_RESP_PIT_ID","RUN2_RESP_PIT_ID","RUN3_RESP_PIT_ID","GAME_NEW_FL","GAME_END_FL","PR_RUN1_FL","PR_RUN2_FL","PR_RUN3_FL","REMOVED_FOR_PR_RUN1_ID","REMOVED_FOR_PR_RUN2_ID","REMOVED_FOR_PR_RUN3_ID","REMOVED_FOR_PH_BAT_ID","REMOVED_FOR_PH_BAT_FLD_CD","PO1_FLD_CD","PO2_FLD_CD","PO3_FLD_CD","ASS1_FLD_CD","ASS2_FLD_CD","ASS3_FLD_CD","ASS4_FLD_CD","ASS5_FLD_CD","EVENT_ID"
"LAN2024091400","NYA",2,1,0,0,0,"X",0,2,"robim101","?","robim101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","wangz101","thomj101","","6-3","F","F",5,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","jackm101","jackm101","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,12
"LAN2024091400","NYA",3,0,0,0,0,"H",0,2,"taylk101","?","taylk101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","HP","T","F",5,7,16,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,13
"LAN2024091400","NYA",3,0,0,0,0,".",0,2,"andep101","?","andep101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","taylk101","","","SB2","F","F",2,8,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","walkb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14
"LAN2024091400","NYA",3,0,0,1,2,"X",0,2,"andep101","?","andep101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","taylk101","","IW","F","F",2,8,15,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","walkb101","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15
"LAN2024091400","NYA",3,0,0,0,0,"X",0,2,"jackm101","?","jackm101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","andep101","taylk101","","6-4-3","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","walkb101","walkb101","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,16
"LAN2024091400","NYA",3,1,0,1,0,"BX",0,2,"clarm101","?","clarm101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","T9","T","F",6,7,22,"T","T",3,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",3,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17
"LAN2024091400","NYA",3,1,0,0,0,"X",0,2,"lewij101","?","lewij101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","clarm101","6-3","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"6","","","","F","F","F","F","F","F","F","F","F","","","jackm101","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,18
"LAN2024091400","NYA",3,1,1,0,0,"SX",0,2,"walkb101","?","walkb101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","clarm101","K","F","F",1,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,3,"2","","","","F","F","F","F","F","F","F","F","F","","","jackm101","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,19
"LAN2024091400","NYA",4,0,0,0,0,"BX",0,2,"joned101","?","joned101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","W","T","F",8,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,20
"LAN2024091400","NYA",4,0,0,0,0,"X",0,2,"smitb101","?","smitb101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","joned101","","","S8.1-2","F","F",6,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","walkb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,21
"LAN2024091400","NYA",4,0,0,0,0,"X",0,2,"johnr101","?","johnr101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","smitb101","joned101","","6-4-3","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","walkb101","walkb101","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,22
"LAN2024091400","NYA",4,1,0,0,0,"X",0,2,"garca101","?","garca101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","5-3","T","F",7,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,23
"LAN2024091400","NYA",4,1,1,0,0,"SX",0,2,"leecj101","?","leecj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,24
"LAN2024091400","NYA",4,1,2,0,0,"X",0,2,"martj101","?","martj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","8","F","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,25
"LAN2024091400","NYA",5,0,0,0,0,"X",0,2,"davim101","?","davim101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","HR","T","F",7,4,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,26
"LAN2024091400","NYA",5,0,0,0,0,"SX",1,2,"brownj101","?","brownj101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","K","F","F",9,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,27
"LAN2024091400","NYA",5,0,1,0,0,"X",1,2,"wilsn101","?","wilsn101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","4-3","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,28
"LAN2024091400","NYA",5,1,0,0,0,"X",1,2,"wangz101","?","wangz101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","S7","T","F",9,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,29
"LAN2024091400","NYA",5,1,0,1,1,"SX",1,2,"thomj101","?","thomj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","wangz101","","","CS2(26)","F","F",8,5,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","26","","","F","F","F","T","F","F","F","F","F","jackm101","","","F","F","F","F","F","","","","",0,6,0,0,2,0,0,0,0,30
"LAN2024091400","NYA",5,1,1,1,1,"FX",1,2,"thomj101","?","thomj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","8","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,31
"LAN2024091400","NYA",6,0,0,0,0,"X",1,2,"taylk101","?","taylk101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","E4.B-1","T","F",5,7,18,"T","T",0,"F","F",0,"F","F",0,"F","F",4,"G","F","F","",1,4,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,32
"LAN2024091400","NYA",6,0,0,0,0,"X",1,2,"andep101","?","andep101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","taylk101","","","S7/L.1-3","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,3,0,0,"","","","","F","F","F","F","F","F","F","F","F","walkb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,33
"LAN2024091400","NYA",6,0,0,0,0,"X",1,2,"jackm101","?","jackm101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","andep101","","taylk101","3","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,3,"3","","","","F","F","F","F","F","F","F","F","F","walkb101","","walkb101","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,34
"LAN2024091400","NYA",6,1,0,0,0,".",1,2,"robim101","?","robim101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","DI","T","F",5,6,5,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,35
"LAN2024091400","NYA",6,1,0,0,0,"BX",1,2,"clarm101","?","clarm101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","W","T","F",6,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,36
"LAN2024091400","NYA",6,1,0,0,0,"X",1,2,"lewij101","?","lewij101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","clarm101","","","6-3","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"6","","","","F","F","F","F","F","F","F","F","F","jackm101","","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,37
"LAN2024091400","NYA",7,0,0,0,0,"SX",1,2,"joned101","?","joned101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","K","T","F",8,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,38
"LAN2024091400","NYA",7,0,1,0,0,"X",1,2,"smitb101","?","smitb101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","5-3","F","F",6,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,39
"LAN2024091400","NYA",7,0,2,0,0,"BX",1,2,"johnr101","?","johnr101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","W","F","F",3,3,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,40
"LAN2024091400","NYA",7,1,0,0,0,"X",1,2,"walkb101","?","walkb101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","HR/F","T","F",1,9,23,"T","T",4,"F","F",0,"F","F",1,"F","F",0,"F","F","F","",0,0,"N",0,"N",0,"N",4,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,41
"LAN2024091400","NYA",7,1,0,0,0,"SX",1,3,"garca101","?","garca101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","K","F","F",7,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,42
"LAN2024091400","NYA",7,1,1,0,0,"SX",1,3,"leecj101","?","leecj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","K","F","F",4,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,43
"LAN2024091400","NYA",8,0,0,0,0,"X",1,3,"davim101","?","davim101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","","","S9/G","T","F",7,4,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,44
"LAN2024091400","NYA",8,0,0,0,0,".",1,3,"brownj101","?","brownj101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","davim101","","","SB2","F","F",9,5,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","walkb101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,45
"LAN2024091400","NYA",8,0,0,0,0,"SX",1,3,"wilsn101","?","wilsn101","?","walkb101","?","walkb101","?","lewij101","martj101","leecj101","robim101","clarm101","garca101","thomj101","wangz101","","davim101","","K","F","F",4,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","walkb101","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,46
"LAN2024091400","NYA",8,1,0,0,0,"X",1,3,"martj101","?","martj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","4-3","T","F",3,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,47
"LAN2024091400","NYA",8,1,1,0,0,"SX",1,3,"wangz101","?","wangz101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,48
"LAN2024091400","NYA",8,1,2,0,0,"X",1,3,"thomj101","?","thomj101","?","jackm101","?","jackm101","?","andep101","johnr101","wilsn101","taylk101","smitb101","davim101","joned101","brownj101","","","","8","F","F",8,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,49
